chr	geneID	start	end
chr8	ENSG00000253164.5	20340210	20382769
chr8	ENSG00000253178.1	20541201	20561405
chr8	ENSG00000253300.1	20645691	20710134
chr8	ENSG00000253866.1	20924435	20944837
chr8	ENSG00000254260.1	20931428	20960175
chr8	ENSG00000254092.1	20942645	20983796
chr8	ENSG00000253147.5	20943127	20965834
chr8	ENSG00000254026.1	20945874	20966120
chr8	ENSG00000253199.1	20963878	21005119
chr8	ENSG00000254040.1	21013296	21039058
chr8	ENSG00000280215.1	21119990	21140100
chr8	ENSG00000254334.1	21288206	21319449
chr8	ENSG00000168546.10	21680403	21822357
chr8	ENSG00000273484.1	21787460	21807759
chr8	ENSG00000147443.12	21898873	21923860
chr8	ENSG00000130227.16	21909671	22016585
chr8	ENSG00000158806.13	22014125	22046897
chr8	ENSG00000158815.10	22032398	22058809
chr8	ENSG00000158856.17	22038995	22092527
chr8	ENSG00000158863.21	22079184	22114898
chr8	ENSG00000275074.1	22096872	22119419
chr8	ENSG00000168453.14	22104415	22143384
chr8	ENSG00000168476.11	22128020	22151951
chr8	ENSG00000168481.8	22136825	22166832
chr8	ENSG00000168484.12	22146913	22174479
chr8	ENSG00000168487.17	22154736	22222326
chr8	ENSG00000177725.5	22159338	22181710
chr8	ENSG00000168490.13	22209704	22242341
chr8	ENSG00000208037.1	22234962	22255043
chr8	ENSG00000168495.12	22235104	22264575
chr8	ENSG00000254064.1	22244601	22285162
chr8	ENSG00000197181.11	22265297	22367563
chr8	ENSG00000104635.13	22357249	22444129
chr8	ENSG00000241026.1	22379865	22400655
chr8	ENSG00000201761.1	22424391	22444497
chr8	ENSG00000120910.14	22430819	22550844
chr8	ENSG00000254272.1	22482631	22503044
chr8	ENSG00000251034.1	22531143	22555405
chr8	ENSG00000120896.13	22534986	22585788
chr8	ENSG00000254230.1	22555997	22577037
chr8	ENSG00000120913.23	22568279	22608025
chr8	ENSG00000241852.9	22589601	22614150
chr8	ENSG00000158941.16	22594632	22630417
chr8	ENSG00000253200.1	22603908	22626657
chr8	ENSG00000147439.12	22611515	22679148
chr8	ENSG00000261026.1	22669013	22694009
chr8	ENSG00000179388.8	22677659	22703302
chr8	ENSG00000253125.1	22734594	22808616
chr8	ENSG00000134020.7	22703251	22951336
chr8	ENSG00000248738.6	22867972	22898022
chr8	ENSG00000253142.1	22885434	22907813
chr8	ENSG00000240116.3	22967877	22988127
chr8	ENSG00000245025.2	22974596	23018117
chr8	ENSG00000008853.16	22977417	23030132
chr8	ENSG00000120889.12	23010200	23079179
chr8	ENSG00000246130.1	23058229	23093619
chr8	ENSG00000253616.5	23061377	23084488
chr8	ENSG00000173535.13	23074355	23127437
chr8	ENSG00000173530.5	23125588	23174030
chr8	ENSG00000253930.1	23179279	23200451
chr8	ENSG00000104689.9	23180676	23235126
chr8	ENSG00000243265.1	23196918	23217369
chr8	ENSG00000246582.2	23214601	23240926
chr8	ENSG00000147457.13	23233637	23271999
chr8	ENSG00000104679.10	23260120	23306279
chr8	ENSG00000134013.15	23287189	23435328
chr8	ENSG00000253837.1	23326208	23376125
chr8	ENSG00000197217.12	23375783	23467695
chr8	ENSG00000253390.1	23448601	23494971
chr8	ENSG00000253483.1	23473016	23493534
chr8	ENSG00000253986.1	23483009	23504198
chr8	ENSG00000147454.13	23518805	23585463
chr8	ENSG00000252067.1	23590026	23610138
chr8	ENSG00000253488.1	23624876	23645507
chr8	ENSG00000167034.9	23668693	23692927
chr8	ENSG00000180053.7	23692451	23716598
chr8	ENSG00000253471.1	23697141	23799487
chr8	ENSG00000254002.1	23716331	23753042
chr8	ENSG00000271118.1	23795933	23816154
chr8	ENSG00000207027.1	23796229	23816377
chr8	ENSG00000159167.11	23831915	23864807
chr8	ENSG00000207201.1	24066997	24087158
chr8	ENSG00000253891.1	24159957	24187080
chr8	ENSG00000042980.12	24284040	24369018
chr8	ENSG00000253535.5	24285814	24922073
chr8	ENSG00000134028.14	24374285	24416013
chr8	ENSG00000069206.15	24430930	24536970
chr8	ENSG00000253643.5	24480312	24524829
chr8	ENSG00000272163.1	24902165	24923011
chr8	ENSG00000104722.13	24904718	24929098
chr8	ENSG00000277586.2	24940955	24966620
chr8	ENSG00000283327.1	24943796	24963867
chr8	ENSG00000253832.1	24982002	25019777
chr8	ENSG00000253670.1	25131394	25151968
chr8	ENSG00000147459.17	25174723	25425716
chr8	ENSG00000274988.1	25335402	25355474
chr8	ENSG00000147437.9	25409260	25434654
chr8	ENSG00000253476.1	25415521	25436580
chr8	ENSG00000104756.15	25417847	25468476
chr8	ENSG00000184661.13	25448997	25517920
chr8	ENSG00000253100.1	25675798	25697524
chr8	ENSG00000253342.1	25766679	25787456
chr8	ENSG00000254178.1	25824129	25850135
chr8	ENSG00000221818.8	25831730	26055397
chr8	ENSG00000199620.1	26126880	26146998
chr8	ENSG00000249213.1	26244883	26266628
chr8	ENSG00000221914.9	26281491	26382680
chr8	ENSG00000228451.3	26369259	26392897
chr8	ENSG00000104765.15	26372954	26423129
chr8	ENSG00000253430.1	26412593	26433929
chr8	ENSG00000251203.1	26423029	26444065
chr8	ENSG00000254362.1	26430491	26452595
chr8	ENSG00000240694.8	26494686	26524021
chr8	ENSG00000092964.17	26504093	26668178
chr8	ENSG00000253208.1	26537669	26558463
chr8	ENSG00000120907.17	26738150	26877273
chr8	ENSG00000240519.1	26761790	26782140
chr8	ENSG00000253813.1	26825817	26846300
chr8	ENSG00000275115.1	27000486	27020746
chr8	ENSG00000215288.4	27001147	27022371
chr8	ENSG00000221616.1	27038853	27058963
chr8	ENSG00000253899.1	27053996	27075278
chr8	ENSG00000253903.2	27076076	27097783
chr8	ENSG00000253888.1	27174321	27220494
chr8	ENSG00000015592.16	27225323	27268420
chr8	ENSG00000104228.12	27274887	27321319
chr8	ENSG00000120899.17	27301482	27469391
chr8	ENSG00000273836.1	27423370	27443434
chr8	ENSG00000120903.12	27449761	27489883
chr8	ENSG00000120915.13	27480779	27555564
chr8	ENSG00000234770.1	27550274	27599073
chr8	ENSG00000120885.21	27586917	27625031
chr8	ENSG00000168077.13	27623868	27686776
chr8	ENSG00000222862.2	27669836	27689935
chr8	ENSG00000253560.1	27687217	27707526
chr8	ENSG00000279302.3	27691194	27713789
chr8	ENSG00000147419.17	27723311	27782653
chr8	ENSG00000253875.1	27742921	27766426
chr8	ENSG00000171320.14	27761949	27822640
chr8	ENSG00000202242.1	27763645	27783748
chr8	ENSG00000168078.9	27799620	27848095
chr8	ENSG00000253176.3	27828477	27850382
chr8	ENSG00000168079.16	27859882	28002727
chr8	ENSG00000265847.1	27876039	27896116
chr8	ENSG00000253290.1	27893229	27913495
chr8	ENSG00000253615.1	27893566	27913715
chr8	ENSG00000253397.1	27898990	27920310
chr8	ENSG00000189233.11	28011964	28093871
chr8	ENSG00000134014.16	28079673	28201156
chr8	ENSG00000250516.1	28215929	28237562
chr8	ENSG00000253907.1	28228430	28248905
chr8	ENSG00000253690.1	28240063	28349039
chr8	ENSG00000239198.1	28289683	28310566
chr8	ENSG00000168081.8	28306986	28353355
chr8	ENSG00000186918.13	28335585	28412701
chr8	ENSG00000214050.7	28418408	28500318
chr8	ENSG00000254370.1	28405524	28430055
chr8	ENSG00000207361.1	28406448	28426551
chr8	ENSG00000253567.1	28437274	28465902
chr8	ENSG00000104290.10	28484205	28584268
chr8	ENSG00000265251.1	28495116	28515182
chr8	ENSG00000202411.1	28520411	28540519
chr8	ENSG00000012232.8	28590469	28763687
chr8	ENSG00000246339.5	28686198	28711319
chr8	ENSG00000104299.14	28757661	28900242
chr8	ENSG00000254034.1	28788142	28809469
chr8	ENSG00000242958.1	28800103	28820418
chr8	ENSG00000147421.17	28880394	29074764
chr8	ENSG00000273710.1	28905579	28925864
chr8	ENSG00000259196.1	28939676	28965955
chr8	ENSG00000200719.1	29038494	29058604
chr8	ENSG00000259366.1	29045935	29066685
chr8	ENSG00000197892.12	29057577	29273124
chr8	ENSG00000254129.1	29100573	29150729
chr8	ENSG00000253770.1	29208905	29229472
chr8	ENSG00000120875.8	29323064	29360668
chr8	ENSG00000260253.1	29342420	29363170
chr8	ENSG00000253632.1	29517312	29540323
chr8	ENSG00000253182.1	29538171	29574341
chr8	ENSG00000280147.1	29577001	29598426
chr8	ENSG00000243844.1	29622091	29642644
chr8	ENSG00000251191.7	29663922	29758109
chr8	ENSG00000253490.5	29738309	29808492
chr8	ENSG00000248964.6	29805004	29864543
chr8	ENSG00000254086.1	29854644	29881661
chr8	ENSG00000253604.1	29895735	29918956
chr8	ENSG00000253279.5	29911513	29963724
chr8	ENSG00000264788.1	29947272	29967348
chr8	ENSG00000254013.1	30017713	30038900
chr8	ENSG00000239175.1	30033801	30053908
chr8	ENSG00000133872.13	30053012	30092424
chr8	ENSG00000272256.1	30072758	30093467
chr8	ENSG00000104660.17	30085398	30148348
chr8	ENSG00000241511.1	30107384	30127779
chr8	ENSG00000177669.3	30121824	30154686
chr8	ENSG00000271869.1	30145830	30166232
chr8	ENSG00000104671.7	30146297	30193640
chr8	ENSG00000253708.1	30166554	30186888
chr8	ENSG00000272375.1	30187404	30208048
chr8	ENSG00000248159.1	30227382	30250997
chr8	ENSG00000254316.1	30239502	30260092
chr8	ENSG00000253346.1	30321961	30342277
chr8	ENSG00000254152.1	30339866	30360347
chr8	ENSG00000127589.4	30341873	30363518
chr8	ENSG00000254109.5	30372119	30395401
chr8	ENSG00000157110.15	30374479	30582261
chr8	ENSG00000279041.1	30542345	30563766
chr8	ENSG00000197265.8	30568318	30668251
chr8	ENSG00000253112.1	30586914	30607532
chr8	ENSG00000253457.2	30628600	30656064
chr8	ENSG00000254172.1	30633689	30653802
chr8	ENSG00000104687.12	30668061	30737926
chr8	ENSG00000104691.14	30722247	30777006
chr8	ENSG00000271081.1	30744236	30764539
chr8	ENSG00000104695.12	30764457	30824314
chr8	ENSG00000133863.7	30821544	30900606
chr8	ENSG00000253204.1	30911060	30931335
chr8	ENSG00000253793.1	30973459	30994321
chr8	ENSG00000172733.11	30985802	31043715
chr8	ENSG00000165392.9	31023801	31183769
chr8	ENSG00000253579.1	31121539	31141802
chr8	ENSG00000253961.1	31161123	31187167
chr8	ENSG00000229211.3	31209894	31230984
chr8	ENSG00000253377.1	31265596	31394279
chr8	ENSG00000254095.1	31329197	31356479
chr8	ENSG00000253275.1	31487423	31508612
chr8	ENSG00000222468.1	31588099	31608204
chr8	ENSG00000157168.18	31629386	32777959
chr8	ENSG00000253974.5	32016219	32149475
chr8	ENSG00000252261.1	32182028	32202153
chr8	ENSG00000200246.1	32246496	32266623
chr8	ENSG00000254049.1	32430746	32452725
chr8	ENSG00000212407.1	32901493	32921598
chr8	ENSG00000247134.6	32986178	33054855
chr8	ENSG00000254346.2	33004081	33025026
chr8	ENSG00000254090.1	33005261	33027043
chr8	ENSG00000253393.1	33029523	33049793
chr8	ENSG00000253993.1	33216848	33237147
chr8	ENSG00000252735.1	33328867	33348966
chr8	ENSG00000272338.2	33350839	33371415
chr8	ENSG00000172728.15	33360824	33483385
chr8	ENSG00000254061.1	33426268	33446700
chr8	ENSG00000129696.12	33463423	33523601
chr8	ENSG00000198042.10	33474750	33511260
chr8	ENSG00000253232.1	33513154	33533291
chr8	ENSG00000252505.1	33530040	33550137
chr8	ENSG00000253995.1	33530185	33550493
chr8	ENSG00000133874.1	33537755	33577125
chr8	ENSG00000240189.3	33570210	33590508
chr8	ENSG00000133878.8	33581332	33610106
chr8	ENSG00000253642.5	33594856	34049008
chr8	ENSG00000253684.1	33631581	33651939
chr8	ENSG00000263794.2	33705784	33726070
chr8	ENSG00000253569.1	33712305	33733079
chr8	ENSG00000240738.1	33849480	33870223
chr8	ENSG00000188512.6	33959567	33979879
chr8	ENSG00000254194.5	33963701	34019595
chr8	ENSG00000254302.1	34164886	34194895
chr8	ENSG00000253108.1	34218439	34356731
chr8	ENSG00000254033.1	34219294	34258946
chr8	ENSG00000215264.4	34312992	34333642
chr8	ENSG00000254344.1	34774052	34874798
chr8	ENSG00000243181.2	34864159	34884633
chr8	ENSG00000156687.10	35225457	35806550
chr8	ENSG00000279099.1	35244344	35266605
chr8	ENSG00000232024.2	35515176	35535763
chr8	ENSG00000253452.5	35852123	35980665
chr8	ENSG00000253524.1	35994316	36105046
chr8	ENSG00000254309.1	36111398	36131683
chr8	ENSG00000253504.1	36267763	36288886
chr8	ENSG00000254384.1	36268960	36289483
chr8	ENSG00000253685.1	36269491	36289696
chr8	ENSG00000253610.1	36298245	36318364
chr8	ENSG00000206871.1	36299584	36319690
chr8	ENSG00000254320.1	36311039	36331404
chr8	ENSG00000253363.5	36527391	36789164
chr8	ENSG00000244708.1	36571180	36591591
chr8	ENSG00000199985.1	36754445	36774551
chr8	ENSG00000215262.7	36774324	36946128
chr8	ENSG00000274489.1	36785255	36805862
chr8	ENSG00000219491.6	36878482	36899307
chr8	ENSG00000243503.2	36977977	36998412
chr8	ENSG00000254038.1	37057441	37079418
chr8	ENSG00000253650.1	37085150	37105390
chr8	ENSG00000253123.3	37316575	37341984
chr8	ENSG00000253746.1	37395439	37416724
chr8	ENSG00000253161.5	37411341	37564183
chr8	ENSG00000253388.1	37470089	37490809
chr8	ENSG00000253414.2	37506410	37527021
chr8	ENSG00000254111.2	37550366	37575377
chr8	ENSG00000254290.1	37587480	37609858
chr8	ENSG00000254306.1	37590537	37635873
chr8	ENSG00000253344.1	37616015	37684387
chr8	ENSG00000223215.1	37658898	37679005
chr8	ENSG00000183779.6	37685751	37710021
chr8	ENSG00000253181.1	37707579	37743756
chr8	ENSG00000183154.1	37724761	37747426
chr8	ENSG00000147475.14	37726799	37769101
chr8	ENSG00000233170.4	37737338	37758004
chr8	ENSG00000147471.11	37752593	37789767
chr8	ENSG00000020181.17	37774191	37853267
chr8	ENSG00000104221.12	37834897	37859904
chr8	ENSG00000156675.15	37848618	37909467
chr8	ENSG00000241032.3	37898738	37919037
chr8	ENSG00000169154.5	37924281	37950129
chr8	ENSG00000188778.5	37952991	37976965
chr8	ENSG00000270865.1	37973070	37993373
chr8	ENSG00000187840.4	38020341	38070365
chr8	ENSG00000260949.1	38052881	38073791
chr8	ENSG00000272128.1	38089471	38109931
chr8	ENSG00000129691.15	38095242	38150080
chr8	ENSG00000253437.1	38112374	38132480
chr8	ENSG00000240015.2	38113274	38134651
chr8	ENSG00000147465.11	38133649	38161265
chr8	ENSG00000253356.1	38138755	38173320
chr8	ENSG00000175324.9	38153773	38186532
chr8	ENSG00000253739.1	38156012	38176118
chr8	ENSG00000156735.10	38166731	38223301
chr8	ENSG00000248585.2	38191699	38214238
chr8	ENSG00000085788.13	38215218	38272833
chr8	ENSG00000147535.16	38253130	38279243
chr8	ENSG00000147548.16	38259697	38392272
chr8	ENSG00000255487.1	38265888	38286680
chr8	ENSG00000254898.1	38325981	38347551
chr8	ENSG00000272092.1	38372364	38393461
chr8	ENSG00000165046.12	38376207	38419527
chr8	ENSG00000254981.1	38390536	38411683
chr8	ENSG00000272159.1	38398048	38418211
chr8	ENSG00000077782.19	38401138	38478834
chr8	ENSG00000255201.1	38411942	38436096
chr8	ENSG00000239218.2	38424347	38445664
chr8	ENSG00000196166.3	38500834	38538662
chr8	ENSG00000253361.1	38533652	38562680
chr8	ENSG00000254100.1	38542248	38569020
chr8	ENSG00000253570.1	38590661	38611200
chr8	ENSG00000254321.1	38690626	38714855
chr8	ENSG00000147526.19	38718186	38863028
chr8	ENSG00000207258.1	38734020	38754131
chr8	ENSG00000253586.1	38789643	38812296
chr8	ENSG00000253829.1	38834866	38856439
chr8	ENSG00000169499.14	38891235	38983909
chr8	ENSG00000169495.4	38964164	38998662
chr8	ENSG00000169490.16	38978808	39006824
chr8	ENSG00000168615.11	38986869	39115144
chr8	ENSG00000207199.1	39008615	39028683
chr8	ENSG00000197140.14	39096990	39294911
chr8	ENSG00000243095.1	39147538	39168701
chr8	ENSG00000253160.1	39299909	39320443
chr8	ENSG00000196115.13	39304591	39427378
chr8	ENSG00000197475.11	39441045	39532852
chr8	ENSG00000254067.2	39512976	39590134
chr8	ENSG00000168619.15	39574489	39740064
chr8	ENSG00000104755.14	39733735	39848289
chr8	ENSG00000253332.1	39850219	39870525
chr8	ENSG00000253233.1	39857436	39877812
chr8	ENSG00000131203.12	39892275	39938444
chr8	ENSG00000253939.1	39893775	40005248
chr8	ENSG00000253838.1	39904229	39925721
chr8	ENSG00000254287.1	39908076	39930890
chr8	ENSG00000188676.13	39924614	40026391
chr8	ENSG00000253790.1	39987869	40008499
chr8	ENSG00000253381.1	40094169	40117935
chr8	ENSG00000253665.1	40104651	40137468
chr8	ENSG00000176907.4	40143455	40165308
chr8	ENSG00000254143.1	40151458	40182612
chr8	ENSG00000253802.1	40288741	40353402
chr8	ENSG00000253354.1	40360028	40411848
chr8	ENSG00000272479.1	40509565	40530158
chr8	ENSG00000165061.14	40520590	40907833
chr8	ENSG00000254383.1	40890016	40911854
chr8	ENSG00000206867.1	41022892	41042998
chr8	ENSG00000104332.11	41251958	41319497
chr8	ENSG00000263372.1	41261048	41281143
chr8	ENSG00000239281.2	41261431	41281566
chr8	ENSG00000253509.1	41265115	41287003
chr8	ENSG00000206852.1	41288163	41308265
chr8	ENSG00000238936.1	41416655	41436727
chr8	ENSG00000253396.1	41425298	41450419
chr8	ENSG00000147533.16	41480396	41520980
chr8	ENSG00000253943.1	41501240	41522521
chr8	ENSG00000147536.11	41519206	41555046
chr8	ENSG00000253133.1	41524155	41588368
chr8	ENSG00000253174.2	41530381	41550410
chr8	ENSG00000158669.11	41567187	41635001
chr8	ENSG00000165066.12	41635178	41660669
chr8	ENSG00000029534.19	41643220	41906762
chr8	ENSG00000274705.2	41650441	41670508
chr8	ENSG00000253389.2	41650991	41675566
chr8	ENSG00000207101.1	41793349	41813450
chr8	ENSG00000260588.1	41818165	41839934
chr8	ENSG00000241834.3	41830059	41850339
chr8	ENSG00000083168.9	41919479	42061990
chr8	ENSG00000238966.1	42033504	42053575
chr8	ENSG00000244235.2	42091318	42111836
chr8	ENSG00000253135.1	42118774	42139249
chr8	ENSG00000271938.1	42129461	42149752
chr8	ENSG00000261449.1	42141772	42162763
chr8	ENSG00000070718.11	42142946	42181673
chr8	ENSG00000104368.17	42165233	42217724
chr8	ENSG00000253408.5	42223675	42281197
chr8	ENSG00000104365.13	42261302	42342653
chr8	ENSG00000070501.11	42328454	42381808
chr8	ENSG00000240395.1	42331767	42352634
chr8	ENSG00000104371.4	42364068	42387232
chr8	ENSG00000078668.13	42381624	42415897
chr8	ENSG00000168575.9	42406475	42551597
chr8	ENSG00000254131.1	42474600	42495019
chr8	ENSG00000254165.1	42527529	42548304
chr8	ENSG00000176209.11	42531712	42565193
chr8	ENSG00000147432.6	42687376	42747407
chr8	ENSG00000255101.1	42695583	42731946
chr8	ENSG00000255361.1	42715547	42736228
chr8	ENSG00000147434.8	42742620	42806392
chr8	ENSG00000131931.8	42826674	42853325
chr8	ENSG00000120925.15	42839637	42907290
chr8	ENSG00000242719.3	42871236	42891517
chr8	ENSG00000284062.1	42886197	42906253
chr8	ENSG00000168172.8	42886932	43040539
chr8	ENSG00000202514.1	42939388	42959495
chr8	ENSG00000168522.12	43024194	43095788
chr8	ENSG00000200731.1	43063474	43083618
chr8	ENSG00000185900.9	43083506	43133434
chr8	ENSG00000254198.1	43115995	43136397
chr8	ENSG00000165102.14	43130455	43212855
chr8	ENSG00000253611.1	43209960	43230809
chr8	ENSG00000253884.1	43236755	43256935
chr8	ENSG00000255166.1	43237191	43257410
chr8	ENSG00000253312.1	43241711	43261858
chr8	ENSG00000253186.2	43243732	43264089
chr8	ENSG00000253606.2	43260198	43281960
chr8	ENSG00000234713.3	43266270	43286823
chr8	ENSG00000253707.1	43274626	43294806
chr8	ENSG00000188877.12	43282483	43373518
chr8	ENSG00000238509.1	43293376	43313482
chr8	ENSG00000255497.1	43303948	43324200
chr8	ENSG00000254342.1	43362559	43382677
chr8	ENSG00000201329.2	43368297	43388510
chr8	ENSG00000250637.2	43432902	43462912
chr8	ENSG00000254069.2	43483937	43504762
chr8	ENSG00000253319.1	43501820	43522033
chr8	ENSG00000253418.1	43503643	43524421
chr8	ENSG00000254145.1	43529137	43549472
chr8	ENSG00000253748.2	43529973	43550927
chr8	ENSG00000253195.2	43532076	43554057
chr8	ENSG00000253845.1	43662823	43683075
chr8	ENSG00000253198.1	43664270	43684591
chr8	ENSG00000276685.1	46018804	46038892
chr8	ENSG00000253425.2	46539089	46560802
chr8	ENSG00000248498.3	46569213	46624523
chr8	ENSG00000254070.1	46661839	46681926
chr8	ENSG00000251470.1	46687630	46708688
chr8	ENSG00000228984.3	46774800	46795928
chr8	ENSG00000250857.3	46782065	46803064
chr8	ENSG00000253314.5	46812237	46864307
chr8	ENSG00000253828.3	46817228	46837894
chr8	ENSG00000282321.1	46818117	46838413
chr8	ENSG00000252594.1	46821050	46841156
chr8	ENSG00000254118.1	46827578	46848706
chr8	ENSG00000254156.1	46828788	46849205
chr8	ENSG00000253803.1	46860902	46882045
chr8	ENSG00000253745.1	46912561	46938832
chr8	ENSG00000253782.1	46920840	46944446
chr8	ENSG00000215179.5	46962476	46984617
chr8	ENSG00000222099.1	47058021	47078323
chr8	ENSG00000248347.3	47079572	47208861
chr8	ENSG00000200986.1	47121781	47141887
chr8	ENSG00000188873.4	47147118	47167771
chr8	ENSG00000248531.3	47154870	47175524
chr8	ENSG00000254348.1	47179305	47199560
chr8	ENSG00000255366.1	47180772	47203262
chr8	ENSG00000253502.1	47184002	47204347
chr8	ENSG00000253817.1	47188032	47208323
chr8	ENSG00000215177.3	47192444	47212897
chr8	ENSG00000164808.16	47250575	47746306
chr8	ENSG00000253330.1	47501034	47522141
chr8	ENSG00000269924.1	47517397	47538148
chr8	ENSG00000251354.3	47536804	47557926
chr8	ENSG00000254065.1	47582147	47602609
chr8	ENSG00000207369.1	47657771	47677877
chr8	ENSG00000221869.4	47726909	47749086
chr8	ENSG00000253729.7	47763108	47970183
chr8	ENSG00000207450.1	47795079	47815179
chr8	ENSG00000104738.16	47950185	47988160
chr8	ENSG00000222522.1	47969414	47989521
chr8	ENSG00000169139.11	47998400	48074708
